SpanID: cda87f8c3e8735d6, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693817092899000, SpanDuration: 202.767ms
==================================
SpanID: 2e0f2a5f2afd9cd4, SpanName: http:/assurance/getallassurancetype, SpanKind: SERVER, Timestamp:1693817072521000, SpanDuration: 6.2ms
==================================
SpanID: 74925df7d80005f1, SpanName: http:/assurance/getallassurancetype, SpanKind: SERVER, Timestamp:1693817072512000, SpanDuration: 5.656ms
==================================
SpanID: 4cc82f71b3f023e9, SpanName: http:/verification/generate, SpanKind: SERVER, Timestamp:1693817072394000, SpanDuration: 14.106ms
==================================
SpanID: b83c8051438d07ff, SpanName: http:/assurance/getallassurancetype, SpanKind: SERVER, Timestamp:1693817031240000, SpanDuration: 5.072ms
==================================
SpanID: f7c8f3a330a7c59b, SpanName: http:/assurance/getallassurancetype, SpanKind: SERVER, Timestamp:1693817031159000, SpanDuration: 60.112ms
==================================
SpanID: cd2137313ba8a81c, SpanName: http:/verification/generate, SpanKind: SERVER, Timestamp:1693817031124000, SpanDuration: 235.143ms
==================================
